Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
6037401901,14000US06037401901,Census Tract 4019.01,"Census Tract 4019.01, Los Angeles County, California",ca,140,0,ACSSF,4963,,,,,6,37,,,,401901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,0,0,13,0,0,0,4,8,9,21,22,0,16,13,8,0,0,0,11.4,0,0,0,3.51,7.02,7.89,18.42,19.3,0,14.04,11.4,7.02
6037401902,14000US06037401902,Census Tract 4019.02,"Census Tract 4019.02, Los Angeles County, California",ca,140,0,ACSSF,4964,,,,,6,37,,,,401902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2639,47,128,105,81,156,14,68,76,41,186,309,205,181,279,289,474,1.78,4.85,3.98,3.07,5.91,0.53,2.58,2.88,1.55,7.05,11.71,7.77,6.86,10.57,10.95,17.96
6037402001,14000US06037402001,Census Tract 4020.01,"Census Tract 4020.01, Los Angeles County, California",ca,140,0,ACSSF,4965,,,,,6,37,,,,402001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106,20,88,26,40,123,31,15,39,75,70,98,131,116,38,142,54,1.81,7.96,2.35,3.62,11.12,2.8,1.36,3.53,6.78,6.33,8.86,11.84,10.49,3.44,12.84,4.88
6037402002,14000US06037402002,Census Tract 4020.02,"Census Tract 4020.02, Los Angeles County, California",ca,140,0,ACSSF,4966,,,,,6,37,,,,402002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1551,61,94,126,59,109,85,88,41,16,176,187,171,71,81,141,45,3.93,6.06,8.12,3.8,7.03,5.48,5.67,2.64,1.03,11.35,12.06,11.03,4.58,5.22,9.09,2.9
6037402101,14000US06037402101,Census Tract 4021.01,"Census Tract 4021.01, Los Angeles County, California",ca,140,0,ACSSF,4967,,,,,6,37,,,,402101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,52,17,18,0,43,44,31,45,70,93,114,299,62,47,63,73,4.86,1.59,1.68,0,4.01,4.11,2.89,4.2,6.54,8.68,10.64,27.92,5.79,4.39,5.88,6.82
6037402102,14000US06037402102,Census Tract 4021.02,"Census Tract 4021.02, Los Angeles County, California",ca,140,0,ACSSF,4968,,,,,6,37,,,,402102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1208,7,48,47,38,7,63,68,57,42,98,163,239,188,31,69,43,0.58,3.97,3.89,3.15,0.58,5.22,5.63,4.72,3.48,8.11,13.49,19.78,15.56,2.57,5.71,3.56
6037402200,14000US06037402200,Census Tract 4022,"Census Tract 4022, Los Angeles County, California",ca,140,0,ACSSF,4969,,,,,6,37,,,,402200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,56,62,73,90,64,174,66,36,56,128,193,488,139,139,152,129,2.74,3.03,3.57,4.4,3.13,8.51,3.23,1.76,2.74,6.26,9.44,23.86,6.8,6.8,7.43,6.31
6037402301,14000US06037402301,Census Tract 4023.01,"Census Tract 4023.01, Los Angeles County, California",ca,140,0,ACSSF,4970,,,,,6,37,,,,402301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308,85,9,85,109,67,76,50,95,127,86,149,165,92,104,6,3,6.5,0.69,6.5,8.33,5.12,5.81,3.82,7.26,9.71,6.57,11.39,12.61,7.03,7.95,0.46,0.23
6037402303,14000US06037402303,Census Tract 4023.03,"Census Tract 4023.03, Los Angeles County, California",ca,140,0,ACSSF,4971,,,,,6,37,,,,402303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105,63,66,26,107,23,68,72,107,62,88,94,103,127,47,47,5,5.7,5.97,2.35,9.68,2.08,6.15,6.52,9.68,5.61,7.96,8.51,9.32,11.49,4.25,4.25,0.45
6037402304,14000US06037402304,Census Tract 4023.04,"Census Tract 4023.04, Los Angeles County, California",ca,140,0,ACSSF,4972,,,,,6,37,,,,402304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951,46,81,61,63,48,99,88,60,52,134,45,73,19,43,29,10,4.84,8.52,6.41,6.62,5.05,10.41,9.25,6.31,5.47,14.09,4.73,7.68,2,4.52,3.05,1.05
6037402402,14000US06037402402,Census Tract 4024.02,"Census Tract 4024.02, Los Angeles County, California",ca,140,0,ACSSF,4973,,,,,6,37,,,,402402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848,138,110,0,27,73,106,131,171,88,150,180,259,224,107,36,48,7.47,5.95,0,1.46,3.95,5.74,7.09,9.25,4.76,8.12,9.74,14.02,12.12,5.79,1.95,2.6
6037402403,14000US06037402403,Census Tract 4024.03,"Census Tract 4024.03, Los Angeles County, California",ca,140,0,ACSSF,4974,,,,,6,37,,,,402403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987,38,73,44,52,28,57,63,35,40,20,120,228,37,34,69,49,3.85,7.4,4.46,5.27,2.84,5.78,6.38,3.55,4.05,2.03,12.16,23.1,3.75,3.44,6.99,4.96
6037402404,14000US06037402404,Census Tract 4024.04,"Census Tract 4024.04, Los Angeles County, California",ca,140,0,ACSSF,4975,,,,,6,37,,,,402404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
6037402405,14000US06037402405,Census Tract 4024.05,"Census Tract 4024.05, Los Angeles County, California",ca,140,0,ACSSF,4976,,,,,6,37,,,,402405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637,10,11,11,30,30,62,27,30,56,59,40,115,66,64,18,8,1.57,1.73,1.73,4.71,4.71,9.73,4.24,4.71,8.79,9.26,6.28,18.05,10.36,10.05,2.83,1.26
6037402406,14000US06037402406,Census Tract 4024.06,"Census Tract 4024.06, Los Angeles County, California",ca,140,0,ACSSF,4977,,,,,6,37,,,,402406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217,57,23,60,76,80,82,67,98,97,52,110,153,147,44,35,36,4.68,1.89,4.93,6.24,6.57,6.74,5.51,8.05,7.97,4.27,9.04,12.57,12.08,3.62,2.88,2.96
6037402501,14000US06037402501,Census Tract 4025.01,"Census Tract 4025.01, Los Angeles County, California",ca,140,0,ACSSF,4978,,,,,6,37,,,,402501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,111,93,15,64,85,196,71,112,80,132,89,191,41,7,13,0,8.54,7.15,1.15,4.92,6.54,15.08,5.46,8.62,6.15,10.15,6.85,14.69,3.15,0.54,1,0
6037402502,14000US06037402502,Census Tract 4025.02,"Census Tract 4025.02, Los Angeles County, California",ca,140,0,ACSSF,4979,,,,,6,37,,,,402502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,100,105,99,144,83,146,156,57,63,245,206,183,104,22,30,9,5.71,5.99,5.65,8.22,4.74,8.33,8.9,3.25,3.6,13.98,11.76,10.45,5.94,1.26,1.71,0.51
6037402600,14000US06037402600,Census Tract 4026,"Census Tract 4026, Los Angeles County, California",ca,140,0,ACSSF,4980,,,,,6,37,,,,402600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388,231,186,71,80,182,154,104,158,116,324,164,214,84,136,145,39,9.67,7.79,2.97,3.35,7.62,6.45,4.36,6.62,4.86,13.57,6.87,8.96,3.52,5.7,6.07,1.63
6037402702,14000US06037402702,Census Tract 4027.02,"Census Tract 4027.02, Los Angeles County, California",ca,140,0,ACSSF,4981,,,,,6,37,,,,402702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,142,223,162,116,110,117,78,57,52,83,160,174,75,8,53,0,8.82,13.85,10.06,7.2,6.83,7.27,4.84,3.54,3.23,5.16,9.94,10.81,4.66,0.5,3.29,0
6037402703,14000US06037402703,Census Tract 4027.03,"Census Tract 4027.03, Los Angeles County, California",ca,140,0,ACSSF,4982,,,,,6,37,,,,402703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295,64,37,18,58,31,60,16,80,54,79,232,175,175,118,65,33,4.94,2.86,1.39,4.48,2.39,4.63,1.24,6.18,4.17,6.1,17.92,13.51,13.51,9.11,5.02,2.55
6037402705,14000US06037402705,Census Tract 4027.05,"Census Tract 4027.05, Los Angeles County, California",ca,140,0,ACSSF,4983,,,,,6,37,,,,402705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856,14,35,21,9,49,28,25,42,16,46,138,143,130,50,95,15,1.64,4.09,2.45,1.05,5.72,3.27,2.92,4.91,1.87,5.37,16.12,16.71,15.19,5.84,11.1,1.75
6037402706,14000US06037402706,Census Tract 4027.06,"Census Tract 4027.06, Los Angeles County, California",ca,140,0,ACSSF,4984,,,,,6,37,,,,402706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981,55,23,29,86,50,9,5,25,63,89,110,199,85,91,12,50,5.61,2.34,2.96,8.77,5.1,0.92,0.51,2.55,6.42,9.07,11.21,20.29,8.66,9.28,1.22,5.1
6037402801,14000US06037402801,Census Tract 4028.01,"Census Tract 4028.01, Los Angeles County, California",ca,140,0,ACSSF,4985,,,,,6,37,,,,402801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119,70,87,117,106,44,138,72,54,64,36,82,141,73,10,25,0,6.26,7.77,10.46,9.47,3.93,12.33,6.43,4.83,5.72,3.22,7.33,12.6,6.52,0.89,2.23,0
6037402803,14000US06037402803,Census Tract 4028.03,"Census Tract 4028.03, Los Angeles County, California",ca,140,0,ACSSF,4986,,,,,6,37,,,,402803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722,30,23,37,35,72,48,52,24,60,40,77,115,81,24,0,4,4.16,3.19,5.12,4.85,9.97,6.65,7.2,3.32,8.31,5.54,10.66,15.93,11.22,3.32,0,0.55
6037402804,14000US06037402804,Census Tract 4028.04,"Census Tract 4028.04, Los Angeles County, California",ca,140,0,ACSSF,4987,,,,,6,37,,,,402804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948,25,55,54,40,78,47,45,76,68,91,70,102,113,22,54,8,2.64,5.8,5.7,4.22,8.23,4.96,4.75,8.02,7.17,9.6,7.38,10.76,11.92,2.32,5.7,0.84
6037402902,14000US06037402902,Census Tract 4029.02,"Census Tract 4029.02, Los Angeles County, California",ca,140,0,ACSSF,4988,,,,,6,37,,,,402902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492,98,69,30,98,113,96,39,86,6,152,117,309,92,60,90,37,6.57,4.62,2.01,6.57,7.57,6.43,2.61,5.76,0.4,10.19,7.84,20.71,6.17,4.02,6.03,2.48
6037402903,14000US06037402903,Census Tract 4029.03,"Census Tract 4029.03, Los Angeles County, California",ca,140,0,ACSSF,4989,,,,,6,37,,,,402903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,32,41,66,112,80,23,34,34,26,53,139,96,107,40,55,54,3.23,4.13,6.65,11.29,8.06,2.32,3.43,3.43,2.62,5.34,14.01,9.68,10.79,4.03,5.54,5.44
6037402904,14000US06037402904,Census Tract 4029.04,"Census Tract 4029.04, Los Angeles County, California",ca,140,0,ACSSF,4990,,,,,6,37,,,,402904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805,9,0,26,4,48,34,25,28,68,61,130,201,66,51,33,21,1.12,0,3.23,0.5,5.96,4.22,3.11,3.48,8.45,7.58,16.15,24.97,8.2,6.34,4.1,2.61
6037403000,14000US06037403000,Census Tract 4030,"Census Tract 4030, Los Angeles County, California",ca,140,0,ACSSF,4991,,,,,6,37,,,,403000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505,60,48,68,37,104,56,63,101,47,176,178,195,177,83,38,74,3.99,3.19,4.52,2.46,6.91,3.72,4.19,6.71,3.12,11.69,11.83,12.96,11.76,5.51,2.52,4.92
6037403200,14000US06037403200,Census Tract 4032,"Census Tract 4032, Los Angeles County, California",ca,140,0,ACSSF,4992,,,,,6,37,,,,403200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
6037403303,14000US06037403303,Census Tract 4033.03,"Census Tract 4033.03, Los Angeles County, California",ca,140,0,ACSSF,4993,,,,,6,37,,,,403303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,44,32,6,19,36,8,68,14,33,66,48,75,68,38,115,97,5.74,4.17,0.78,2.48,4.69,1.04,8.87,1.83,4.3,8.6,6.26,9.78,8.87,4.95,14.99,12.65
6037403304,14000US06037403304,Census Tract 4033.04,"Census Tract 4033.04, Los Angeles County, California",ca,140,0,ACSSF,4994,,,,,6,37,,,,403304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,82,28,45,37,57,38,34,0,36,112,144,160,141,156,212,328,5.09,1.74,2.8,2.3,3.54,2.36,2.11,0,2.24,6.96,8.94,9.94,8.76,9.69,13.17,20.37
6037403305,14000US06037403305,Census Tract 4033.05,"Census Tract 4033.05, Los Angeles County, California",ca,140,0,ACSSF,4995,,,,,6,37,,,,403305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,28,20,0,17,22,46,7,7,13,100,33,81,101,60,78,79,4.05,2.89,0,2.46,3.18,6.65,1.01,1.01,1.88,14.45,4.77,11.71,14.6,8.67,11.27,11.42
6037403312,14000US06037403312,Census Tract 4033.12,"Census Tract 4033.12, Los Angeles County, California",ca,140,0,ACSSF,4996,,,,,6,37,,,,403312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581,97,22,0,86,38,54,63,30,88,166,79,240,163,121,209,125,6.14,1.39,0,5.44,2.4,3.42,3.98,1.9,5.57,10.5,5,15.18,10.31,7.65,13.22,7.91
6037403316,14000US06037403316,Census Tract 4033.16,"Census Tract 4033.16, Los Angeles County, California",ca,140,0,ACSSF,4997,,,,,6,37,,,,403316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318,59,89,0,47,226,123,60,41,87,204,58,312,356,149,294,213,2.55,3.84,0,2.03,9.75,5.31,2.59,1.77,3.75,8.8,2.5,13.46,15.36,6.43,12.68,9.19
6037403317,14000US06037403317,Census Tract 4033.17,"Census Tract 4033.17, Los Angeles County, California",ca,140,0,ACSSF,4998,,,,,6,37,,,,403317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448,9,33,0,37,56,77,28,42,26,118,101,219,129,122,214,237,0.62,2.28,0,2.56,3.87,5.32,1.93,2.9,1.8,8.15,6.98,15.12,8.91,8.43,14.78,16.37
6037403318,14000US06037403318,Census Tract 4033.18,"Census Tract 4033.18, Los Angeles County, California",ca,140,0,ACSSF,4999,,,,,6,37,,,,403318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966,115,7,34,51,28,77,50,79,72,78,220,312,214,190,289,150,5.85,0.36,1.73,2.59,1.42,3.92,2.54,4.02,3.66,3.97,11.19,15.87,10.89,9.66,14.7,7.63
6037403319,14000US06037403319,Census Tract 4033.19,"Census Tract 4033.19, Los Angeles County, California",ca,140,0,ACSSF,5000,,,,,6,37,,,,403319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544,39,59,25,29,74,33,42,74,23,90,216,262,228,132,107,111,2.53,3.82,1.62,1.88,4.79,2.14,2.72,4.79,1.49,5.83,13.99,16.97,14.77,8.55,6.93,7.19
6037403320,14000US06037403320,Census Tract 4033.20,"Census Tract 4033.20, Los Angeles County, California",ca,140,0,ACSSF,5001,,,,,6,37,,,,403320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1581,38,28,0,32,30,37,60,58,58,52,171,178,162,182,163,332,2.4,1.77,0,2.02,1.9,2.34,3.8,3.67,3.67,3.29,10.82,11.26,10.25,11.51,10.31,21
6037403321,14000US06037403321,Census Tract 4033.21,"Census Tract 4033.21, Los Angeles County, California",ca,140,0,ACSSF,5002,,,,,6,37,,,,403321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1893,63,92,19,56,35,113,55,32,66,62,118,144,328,244,242,224,3.33,4.86,1,2.96,1.85,5.97,2.91,1.69,3.49,3.28,6.23,7.61,17.33,12.89,12.78,11.83
6037403322,14000US06037403322,Census Tract 4033.22,"Census Tract 4033.22, Los Angeles County, California",ca,140,0,ACSSF,5003,,,,,6,37,,,,403322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226,38,29,42,67,29,104,33,39,8,48,90,110,159,186,80,164,3.1,2.37,3.43,5.46,2.37,8.48,2.69,3.18,0.65,3.92,7.34,8.97,12.97,15.17,6.53,13.38
6037403323,14000US06037403323,Census Tract 4033.23,"Census Tract 4033.23, Los Angeles County, California",ca,140,0,ACSSF,5004,,,,,6,37,,,,403323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1745,25,38,39,43,34,30,47,84,50,86,190,246,153,253,318,109,1.43,2.18,2.23,2.46,1.95,1.72,2.69,4.81,2.87,4.93,10.89,14.1,8.77,14.5,18.22,6.25
6037403324,14000US06037403324,Census Tract 4033.24,"Census Tract 4033.24, Los Angeles County, California",ca,140,0,ACSSF,5005,,,,,6,37,,,,403324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084,77,32,14,32,15,141,62,48,0,33,251,208,302,135,321,413,3.69,1.54,0.67,1.54,0.72,6.77,2.98,2.3,0,1.58,12.04,9.98,14.49,6.48,15.4,19.82
6037403325,14000US06037403325,Census Tract 4033.25,"Census Tract 4033.25, Los Angeles County, California",ca,140,0,ACSSF,5006,,,,,6,37,,,,403325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,37,40,35,9,98,18,74,69,40,73,60,187,242,157,229,242,2.3,2.48,2.17,0.56,6.09,1.12,4.6,4.29,2.48,4.53,3.73,11.61,15.03,9.75,14.22,15.03
6037403401,14000US06037403401,Census Tract 4034.01,"Census Tract 4034.01, Los Angeles County, California",ca,140,0,ACSSF,5007,,,,,6,37,,,,403401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578,42,36,36,74,48,50,77,96,55,87,90,94,214,260,200,119,2.66,2.28,2.28,4.69,3.04,3.17,4.88,6.08,3.49,5.51,5.7,5.96,13.56,16.48,12.67,7.54
6037403402,14000US06037403402,Census Tract 4034.02,"Census Tract 4034.02, Los Angeles County, California",ca,140,0,ACSSF,5008,,,,,6,37,,,,403402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,50,25,19,22,23,79,38,32,17,51,73,149,114,131,162,71,4.73,2.37,1.8,2.08,2.18,7.48,3.6,3.03,1.61,4.83,6.91,14.11,10.8,12.41,15.34,6.72
6037403403,14000US06037403403,Census Tract 4034.03,"Census Tract 4034.03, Los Angeles County, California",ca,140,0,ACSSF,5009,,,,,6,37,,,,403403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1556,46,53,21,28,10,17,28,45,10,81,69,149,209,146,282,362,2.96,3.41,1.35,1.8,0.64,1.09,1.8,2.89,0.64,5.21,4.43,9.58,13.43,9.38,18.12,23.26
6037403404,14000US06037403404,Census Tract 4034.04,"Census Tract 4034.04, Los Angeles County, California",ca,140,0,ACSSF,5010,,,,,6,37,,,,403404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738,54,0,10,26,0,5,6,27,21,43,85,102,44,110,62,143,7.32,0,1.36,3.52,0,0.68,0.81,3.66,2.85,5.83,11.52,13.82,5.96,14.91,8.4,19.38
6037403405,14000US06037403405,Census Tract 4034.05,"Census Tract 4034.05, Los Angeles County, California",ca,140,0,ACSSF,5011,,,,,6,37,,,,403405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535,45,0,5,6,6,41,4,14,9,34,12,49,71,41,72,126,8.41,0,0.93,1.12,1.12,7.66,0.75,2.62,1.68,6.36,2.24,9.16,13.27,7.66,13.46,23.55
6037403406,14000US06037403406,Census Tract 4034.06,"Census Tract 4034.06, Los Angeles County, California",ca,140,0,ACSSF,5012,,,,,6,37,,,,403406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901,69,2,25,41,19,27,50,59,13,22,56,140,120,103,106,49,7.66,0.22,2.77,4.55,2.11,3,5.55,6.55,1.44,2.44,6.22,15.54,13.32,11.43,11.76,5.44
6037403407,14000US06037403407,Census Tract 4034.07,"Census Tract 4034.07, Los Angeles County, California",ca,140,0,ACSSF,5013,,,,,6,37,,,,403407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718,41,18,21,0,15,8,18,0,13,62,14,71,38,89,157,153,5.71,2.51,2.92,0,2.09,1.11,2.51,0,1.81,8.64,1.95,9.89,5.29,12.4,21.87,21.31
6037403408,14000US06037403408,Census Tract 4034.08,"Census Tract 4034.08, Los Angeles County, California",ca,140,0,ACSSF,5014,,,,,6,37,,,,403408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956,7,24,30,69,123,24,0,109,23,160,204,214,248,97,304,320,0.36,1.23,1.53,3.53,6.29,1.23,0,5.57,1.18,8.18,10.43,10.94,12.68,4.96,15.54,16.36
6037403500,14000US06037403500,Census Tract 4035,"Census Tract 4035, Los Angeles County, California",ca,140,0,ACSSF,5015,,,,,6,37,,,,403500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,30,12,9,22,4,24,11,0,10,20,23,102,48,98,47,88,5.47,2.19,1.64,4.01,0.73,4.38,2.01,0,1.82,3.65,4.2,18.61,8.76,17.88,8.58,16.06
6037403600,14000US06037403600,Census Tract 4036,"Census Tract 4036, Los Angeles County, California",ca,140,0,ACSSF,5016,,,,,6,37,,,,403600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202,17,55,149,42,46,91,76,51,74,320,279,260,134,233,184,191,0.77,2.5,6.77,1.91,2.09,4.13,3.45,2.32,3.36,14.53,12.67,11.81,6.09,10.58,8.36,8.67
6037403702,14000US06037403702,Census Tract 4037.02,"Census Tract 4037.02, Los Angeles County, California",ca,140,0,ACSSF,5017,,,,,6,37,,,,403702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083,8,48,0,25,25,0,29,38,8,86,75,140,142,152,185,122,0.74,4.43,0,2.31,2.31,0,2.68,3.51,0.74,7.94,6.93,12.93,13.11,14.04,17.08,11.27
6037403703,14000US06037403703,Census Tract 4037.03,"Census Tract 4037.03, Los Angeles County, California",ca,140,0,ACSSF,5018,,,,,6,37,,,,403703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1552,71,57,70,56,54,59,26,76,66,48,70,203,186,153,189,168,4.57,3.67,4.51,3.61,3.48,3.8,1.68,4.9,4.25,3.09,4.51,13.08,11.98,9.86,12.18,10.82
6037403721,14000US06037403721,Census Tract 4037.21,"Census Tract 4037.21, Los Angeles County, California",ca,140,0,ACSSF,5019,,,,,6,37,,,,403721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534,86,72,41,72,66,85,71,34,52,100,106,201,181,225,53,89,5.61,4.69,2.67,4.69,4.3,5.54,4.63,2.22,3.39,6.52,6.91,13.1,11.8,14.67,3.46,5.8
6037403722,14000US06037403722,Census Tract 4037.22,"Census Tract 4037.22, Los Angeles County, California",ca,140,0,ACSSF,5020,,,,,6,37,,,,403722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1723,42,35,130,87,59,92,94,66,36,250,160,178,196,99,143,56,2.44,2.03,7.54,5.05,3.42,5.34,5.46,3.83,2.09,14.51,9.29,10.33,11.38,5.75,8.3,3.25
6037403801,14000US06037403801,Census Tract 4038.01,"Census Tract 4038.01, Los Angeles County, California",ca,140,0,ACSSF,5021,,,,,6,37,,,,403801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924,64,24,25,81,20,144,73,138,35,175,224,221,200,146,300,54,3.33,1.25,1.3,4.21,1.04,7.48,3.79,7.17,1.82,9.1,11.64,11.49,10.4,7.59,15.59,2.81
6037403802,14000US06037403802,Census Tract 4038.02,"Census Tract 4038.02, Los Angeles County, California",ca,140,0,ACSSF,5022,,,,,6,37,,,,403802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878,97,54,115,44,68,45,87,111,50,136,178,233,185,204,157,114,5.17,2.88,6.12,2.34,3.62,2.4,4.63,5.91,2.66,7.24,9.48,12.41,9.85,10.86,8.36,6.07
6037403901,14000US06037403901,Census Tract 4039.01,"Census Tract 4039.01, Los Angeles County, California",ca,140,0,ACSSF,5023,,,,,6,37,,,,403901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913,12,22,29,51,18,0,30,12,25,106,66,221,87,107,73,54,1.31,2.41,3.18,5.59,1.97,0,3.29,1.31,2.74,11.61,7.23,24.21,9.53,11.72,8,5.91
6037403902,14000US06037403902,Census Tract 4039.02,"Census Tract 4039.02, Los Angeles County, California",ca,140,0,ACSSF,5024,,,,,6,37,,,,403902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512,24,32,24,63,42,93,54,112,60,60,203,149,214,200,96,86,1.59,2.12,1.59,4.17,2.78,6.15,3.57,7.41,3.97,3.97,13.43,9.85,14.15,13.23,6.35,5.69
6037404000,14000US06037404000,Census Tract 4040,"Census Tract 4040, Los Angeles County, California",ca,140,0,ACSSF,5025,,,,,6,37,,,,404000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296,62,9,36,80,81,115,64,9,32,67,101,219,134,80,149,58,4.78,0.69,2.78,6.17,6.25,8.87,4.94,0.69,2.47,5.17,7.79,16.9,10.34,6.17,11.5,4.48
