Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
6037403500,14000US06037403500,Census Tract 4035,"Census Tract 4035, Los Angeles County, California",ca,140,0,ACSSF,5015,,,,,6,37,,,,403500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288,67,202,500,313,140,60,6,5.2,15.68,38.82,24.3,10.87,4.66,0.47
6037403600,14000US06037403600,Census Tract 4036,"Census Tract 4036, Los Angeles County, California",ca,140,0,ACSSF,5016,,,,,6,37,,,,403600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4859,801,1003,1628,1084,219,94,30,16.48,20.64,33.5,22.31,4.51,1.93,0.62
6037403702,14000US06037403702,Census Tract 4037.02,"Census Tract 4037.02, Los Angeles County, California",ca,140,0,ACSSF,5017,,,,,6,37,,,,403702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672,363,498,808,613,298,52,40,13.59,18.64,30.24,22.94,11.15,1.95,1.5
6037403703,14000US06037403703,Census Tract 4037.03,"Census Tract 4037.03, Los Angeles County, California",ca,140,0,ACSSF,5018,,,,,6,37,,,,403703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,353,915,1233,822,284,48,17,9.61,24.92,33.58,22.39,7.73,1.31,0.46
6037403721,14000US06037403721,Census Tract 4037.21,"Census Tract 4037.21, Los Angeles County, California",ca,140,0,ACSSF,5019,,,,,6,37,,,,403721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3323,374,947,1265,578,120,30,9,11.25,28.5,38.07,17.39,3.61,0.9,0.27
6037403722,14000US06037403722,Census Tract 4037.22,"Census Tract 4037.22, Los Angeles County, California",ca,140,0,ACSSF,5020,,,,,6,37,,,,403722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3464,550,947,1291,405,196,38,37,15.88,27.34,37.27,11.69,5.66,1.1,1.07
6037403801,14000US06037403801,Census Tract 4038.01,"Census Tract 4038.01, Los Angeles County, California",ca,140,0,ACSSF,5021,,,,,6,37,,,,403801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471,436,1157,1702,776,295,93,12,9.75,25.88,38.07,17.36,6.6,2.08,0.27
6037403802,14000US06037403802,Census Tract 4038.02,"Census Tract 4038.02, Los Angeles County, California",ca,140,0,ACSSF,5022,,,,,6,37,,,,403802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4292,728,1042,1565,810,125,22,0,16.96,24.28,36.46,18.87,2.91,0.51,0
6037403901,14000US06037403901,Census Tract 4039.01,"Census Tract 4039.01, Los Angeles County, California",ca,140,0,ACSSF,5023,,,,,6,37,,,,403901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401,372,652,804,425,142,6,0,15.49,27.16,33.49,17.7,5.91,0.25,0
6037403902,14000US06037403902,Census Tract 4039.02,"Census Tract 4039.02, Los Angeles County, California",ca,140,0,ACSSF,5024,,,,,6,37,,,,403902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3580,551,875,1255,526,346,27,0,15.39,24.44,35.06,14.69,9.66,0.75,0
6037404000,14000US06037404000,Census Tract 4040,"Census Tract 4040, Los Angeles County, California",ca,140,0,ACSSF,5025,,,,,6,37,,,,404000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233,498,979,1298,357,74,27,0,15.4,30.28,40.15,11.04,2.29,0.84,0
6037404100,14000US06037404100,Census Tract 4041,"Census Tract 4041, Los Angeles County, California",ca,140,0,ACSSF,5026,,,,,6,37,,,,404100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314,1368,1452,997,389,100,8,0,31.71,33.66,23.11,9.02,2.32,0.19,0
6037404201,14000US06037404201,Census Tract 4042.01,"Census Tract 4042.01, Los Angeles County, California",ca,140,0,ACSSF,5027,,,,,6,37,,,,404201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156,529,546,553,437,84,0,7,24.54,25.32,25.65,20.27,3.9,0,0.32
6037404202,14000US06037404202,Census Tract 4042.02,"Census Tract 4042.02, Los Angeles County, California",ca,140,0,ACSSF,5028,,,,,6,37,,,,404202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792,315,578,605,206,88,0,0,17.58,32.25,33.76,11.5,4.91,0,0
6037404301,14000US06037404301,Census Tract 4043.01,"Census Tract 4043.01, Los Angeles County, California",ca,140,0,ACSSF,5029,,,,,6,37,,,,404301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3116,1065,1020,701,266,45,19,0,34.18,32.73,22.5,8.54,1.44,0.61,0
6037404302,14000US06037404302,Census Tract 4043.02,"Census Tract 4043.02, Los Angeles County, California",ca,140,0,ACSSF,5030,,,,,6,37,,,,404302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,262,654,442,134,23,0,0,17.29,43.17,29.17,8.84,1.52,0,0
6037404401,14000US06037404401,Census Tract 4044.01,"Census Tract 4044.01, Los Angeles County, California",ca,140,0,ACSSF,5031,,,,,6,37,,,,404401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346,740,689,687,141,89,0,0,31.54,29.37,29.28,6.01,3.79,0,0
6037404402,14000US06037404402,Census Tract 4044.02,"Census Tract 4044.02, Los Angeles County, California",ca,140,0,ACSSF,5032,,,,,6,37,,,,404402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320,1190,884,839,354,36,17,0,35.84,26.63,25.27,10.66,1.08,0.51,0
6037404501,14000US06037404501,Census Tract 4045.01,"Census Tract 4045.01, Los Angeles County, California",ca,140,0,ACSSF,5033,,,,,6,37,,,,404501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610,519,623,291,116,61,0,0,32.24,38.7,18.07,7.2,3.79,0,0
6037404503,14000US06037404503,Census Tract 4045.03,"Census Tract 4045.03, Los Angeles County, California",ca,140,0,ACSSF,5034,,,,,6,37,,,,404503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820,486,548,451,259,56,16,4,26.7,30.11,24.78,14.23,3.08,0.88,0.22
6037404504,14000US06037404504,Census Tract 4045.04,"Census Tract 4045.04, Los Angeles County, California",ca,140,0,ACSSF,5035,,,,,6,37,,,,404504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891,974,731,787,303,43,53,0,33.69,25.29,27.22,10.48,1.49,1.83,0
6037404600,14000US06037404600,Census Tract 4046,"Census Tract 4046, Los Angeles County, California",ca,140,0,ACSSF,5036,,,,,6,37,,,,404600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884,235,255,301,68,21,4,0,26.58,28.85,34.05,7.69,2.38,0.45,0
